WOJ;POW;GMI;NAZWA;STAN_NA
24;4;2;Leśniczówka Knieja;01.01.2023
24;4;2;Zalas-Biedy;01.01.2023
24;4;2;Lipie;01.01.2023
24;4;2;Milionów;01.01.2023
24;4;2;Niebyła;01.01.2023
24;4;2;Nowa Wieś;01.01.2023
24;4;2;Gajówka Nowa Wieś;01.01.2023
24;4;2;Olbrachcice;01.01.2023
24;4;2;Raczkowice;01.01.2023
24;4;2;Raczkowice-Kolonia;01.01.2023
24;4;2;Rogaczew;01.01.2023
24;4;2;Soborzyce;01.01.2023
24;4;2;Maćkówka;01.01.2023
24;4;2;Wierzbie;01.01.2023
24;4;2;Bocian;01.01.2023
24;4;2;Maluszyce;01.01.2023
24;4;2;Osiny;01.01.2023
24;4;2;Zaleszczyny;01.01.2023
24;4;2;Święta Anna;01.01.2023
24;4;2;Ulesie;01.01.2023
24;4;2;Zagony;01.01.2023
24;4;2;Żelazna Struga;01.01.2023
16;8;1;Błachów;01.01.2023
16;8;1;Główczyce;01.01.2023
16;8;1;Wygoda;01.01.2023
16;8;1;Wystrzyca;01.01.2023
16;8;1;Gosławice;01.01.2023
16;8;1;Wilimownia;01.01.2023
16;8;1;Klekotna;01.01.2023
16;8;1;Lubojańskie;01.01.2023
16;8;1;Świerkle;01.01.2023
16;8;1;Rędzina;01.01.2023
16;8;1;Kolejka;01.01.2023
16;8;1;Ligota Dobrodzieńska;01.01.2023
16;8;1;Makowczyce;01.01.2023
16;8;1;Myślina;01.01.2023
16;8;1;Bzinica Nowa;01.01.2023
16;8;1;Pietraszów;01.01.2023
16;8;1;Kopina;01.01.2023
16;8;1;Liszczok;01.01.2023
16;8;1;Piła;01.01.2023
16;8;1;Pludry;01.01.2023
16;8;1;Kolonia Pluderska;01.01.2023
16;8;1;Rzędowice;01.01.2023
16;8;1;Bzionków;01.01.2023
16;8;1;Kwierucie;01.01.2023
16;8;1;Kocury;01.01.2023
16;8;1;Bzinica Stara;01.01.2023
16;8;1;Bąki;01.01.2023
16;8;1;Szemrowice;01.01.2023
16;8;1;Marzatka;01.01.2023
16;8;1;Turza;01.01.2023
16;8;1;Turza Kolejowa;01.01.2023
16;8;1;Dąbrowica;01.01.2023
16;8;1;Murków;01.01.2023
16;8;1;Warłów;01.01.2023
16;8;1;Ługi;01.01.2023
16;8;1;Malichów;01.01.2023
16;8;1;Zwóz;01.01.2023
10;12;3;Borki;01.01.2023
10;12;3;Borowa;01.01.2023
10;12;3;Chrostowa;01.01.2023
10;12;3;Ciężkowice;01.01.2023
10;12;3;Młynek;01.01.2023
10;12;3;Gidle;01.01.2023
10;12;3;Niesulów;01.01.2023
10;12;3;Gowarzów;01.01.2023
10;12;3;Górka;01.01.2023
10;12;3;Graby;01.01.2023
10;12;3;Huby Kotfińskie;01.01.2023
10;12;3;Kajetanowice;01.01.2023
10;12;3;Kotfin;01.01.2023
10;12;3;Ludwików;01.01.2023
10;12;3;Michałopol;01.01.2023
10;12;3;Spalastry;01.01.2023
10;12;3;Piaski;01.01.2023
10;12;3;Pławno;01.01.2023
10;12;3;Górki;01.01.2023
10;12;3;Ruda;01.01.2023
10;12;3;Skrzypiec;01.01.2023
10;12;3;Stanisławice;01.01.2023
10;12;3;Strzała;01.01.2023
10;12;3;Stęszów;01.01.2023
10;12;3;Włynice;01.01.2023
10;12;3;Ojrzeń;01.01.2023
10;12;3;Wojnowice;01.01.2023
10;12;3;Wygoda;01.01.2023
10;12;3;Zabrodzie;01.01.2023
10;12;3;Zagórze;01.01.2023
16;8;2;Budzów;01.01.2023
16;8;2;Dębina;01.01.2023
16;8;2;Karpaty;01.01.2023
16;8;2;Goła;01.01.2023
16;8;2;Karłowice;01.01.2023
16;8;2;Przymiarki;01.01.2023
16;8;2;Przytoczna;01.01.2023
16;8;2;Jamy;01.01.2023
16;8;2;Piaseczna;01.01.2023
16;8;2;Jastrzygowice;01.01.2023
16;8;2;Duców;01.01.2023
16;8;2;Morgi;01.01.2023
16;8;2;Buczak;01.01.2023
16;8;2;Prosna;01.01.2023
16;8;2;Kobyla Góra;01.01.2023
16;8;2;Kozłowice;01.01.2023
16;8;2;Czerwone Osiedle;01.01.2023
16;8;2;Dęby;01.01.2023
16;8;2;Siwe Osiedle;01.01.2023
16;8;2;Szklarnia Pawłowicka;01.01.2023
16;8;2;Krzyżanowice;01.01.2023
16;8;2;Nowa Wieś;01.01.2023
16;8;2;Tęczynów;01.01.2023
16;8;2;Pakoszów;01.01.2023
16;8;2;Pawłowice;01.01.2023
16;8;2;Brody;01.01.2023
16;8;2;Dziesiątki;01.01.2023
16;8;2;Skrońsko;01.01.2023
16;8;2;Podlesie;01.01.2023
16;8;2;Zarzyska;01.01.2023
16;8;2;Uszyce;01.01.2023
16;8;2;Uszyce Górne;01.01.2023
16;8;2;Karnów-Uszyce;01.01.2023
16;8;2;Kolonia Uszyce;01.01.2023
16;8;2;Nędza;01.01.2023
16;8;2;Zdziechowice;01.01.2023
16;8;2;Zawady;01.01.2023
16;8;2;Zdziechowice Dolne;01.01.2023
16;8;2;Zdziechowice Górne;01.01.2023
24;7;2;Boronów;01.01.2023
24;7;2;Cielec;01.01.2023
24;7;2;Doły;01.01.2023
24;7;2;Dębowa Góra;01.01.2023
24;7;2;Grojec;01.01.2023
24;7;2;Hucisko;01.01.2023
24;7;2;Sitki;01.01.2023
24;7;2;Szklana Huta;01.01.2023
24;7;2;Zumpy;01.01.2023
24;7;4;Chwostek;01.01.2023
24;7;4;Drapacz;01.01.2023
24;7;4;Oleksiki;01.01.2023
24;7;4;Otrzęsie;01.01.2023
24;7;4;Piłka;01.01.2023
24;7;4;Hadra;01.01.2023
24;7;4;Kierzki;01.01.2023
24;7;4;Herby;01.01.2023
24;7;4;Kalina;01.01.2023
24;7;4;Lisów;01.01.2023
24;7;4;Głąby;01.01.2023
24;7;4;Kolonia Lisów;01.01.2023
24;7;4;Tanina;01.01.2023
24;7;4;Braszczok;01.01.2023
24;7;4;Brasowe;01.01.2023
24;7;4;Łęg;01.01.2023
24;7;4;Niwy;01.01.2023
24;7;4;Pustkowie;01.01.2023
24;7;4;Turza;01.01.2023
24;7;4;Łebki;01.01.2023
24;7;4;Mochała;01.01.2023
24;7;4;Olszyna;01.01.2023
24;7;4;Pietrzaki;01.01.2023
24;7;4;Cztery Kopy;01.01.2023
24;16;3;Bodziejowice;01.01.2023
24;16;3;Góra;01.01.2023
24;16;3;Irządze;01.01.2023
24;16;3;Czarne Pole;01.01.2023
24;16;3;Góry;01.01.2023
24;16;3;Wielki Dół;01.01.2023
24;16;3;Mikołajewice;01.01.2023
24;16;3;Cegielnia;01.01.2023
24;16;3;Kałuże;01.01.2023
24;16;3;Mostki;01.01.2023
24;16;3;Pod Wilkowem;01.01.2023
24;16;3;Sadowie;01.01.2023
24;16;3;Gawrońce;01.01.2023
24;16;3;Przymiary;01.01.2023
24;16;3;Sikornik;01.01.2023
24;16;3;Wilgoszcza;01.01.2023
24;16;3;Eskimosy;01.01.2023
24;16;3;Gawrońce;01.01.2023
24;16;3;Nad Przepaścią;01.01.2023
24;16;3;Podkopce;01.01.2023
24;16;3;Przymiary;01.01.2023
24;16;3;Stara Wieś;01.01.2023
24;16;3;Ściegna;01.01.2023
24;16;3;Wilków;01.01.2023
24;16;3;Góry;01.01.2023
24;16;3;Kierków;01.01.2023
24;16;3;Komisarska;01.01.2023
24;16;3;Krochmalnia;01.01.2023
24;16;3;Rudna;01.01.2023
24;16;3;Witów;01.01.2023
24;16;3;Marcjampol Witowski;01.01.2023
24;16;3;Woźniki;01.01.2023
24;16;3;Pod Lasem;01.01.2023
24;16;3;Wygiełzów;01.01.2023
24;16;3;Folwark;01.01.2023
24;16;3;Karczmiska;01.01.2023
24;16;3;Stawy;01.01.2023
24;16;3;Zawada Pilicka;01.01.2023
24;16;3;Chojnak;01.01.2023
24;16;3;Góry;01.01.2023
24;16;3;Kolonia Poprzeczna;01.01.2023
24;16;3;Kolonia Szosa;01.01.2023
24;16;3;Kulzów;01.01.2023
24;16;3;Podgórze;01.01.2023
24;16;3;Dąbrówki;01.01.2023
24;16;3;Krztynia;01.01.2023
24;16;3;Zawada-Leśniczówka;01.01.2023
24;16;3;Zawadka;01.01.2023
24;16;3;Feliksów;01.01.2023
24;16;3;Podfeliksówka;01.01.2023
24;16;3;Stara Wieś;01.01.2023
24;16;3;Wyszki;01.01.2023
24;4;3;Apolonka;01.01.2023
24;4;3;Apolonka-Leśniczówka;01.01.2023
24;4;3;Bystrzanowice-Dwór;01.01.2023
24;4;3;Holendrów;01.01.2023
24;4;3;Łączki;01.01.2023
24;4;3;Bystrzanowice;01.01.2023
24;4;3;Kacze Błota;01.01.2023
24;4;3;Ostrów-Leśniczówka;01.01.2023
24;4;3;Czepurka;01.01.2023
24;4;3;Słomkowa Góra;01.01.2023
24;4;3;Góry Gorzkowskie;01.01.2023
24;4;3;Kamienna Góra;01.01.2023
24;4;3;Hucisko;01.01.2023
24;4;3;Janów;01.01.2023
24;4;3;Cichy;01.01.2023
24;4;3;Kuźle;01.01.2023
24;4;3;Śmiertny Dąb;01.01.2023
24;4;3;Śmiertny Dąb-Leśniczówka;01.01.2023
24;4;3;Lgoczanka;01.01.2023
24;4;3;Bębenek;01.01.2023
24;4;3;Lipnik;01.01.2023
24;4;3;Lipnik-Gajówka;01.01.2023
24;4;3;Lusławice;01.01.2023
24;4;3;Kolonia Lusławska;01.01.2023
24;4;3;Okrąglik;01.01.2023
24;4;3;Jeziorko;01.01.2023
24;4;3;Pabianice;01.01.2023
24;4;3;Brus;01.01.2023
24;4;3;Piasek;01.01.2023
24;4;3;Ponik;01.01.2023
24;4;3;Dziadówki-Leśniczówka;01.01.2023
24;4;3;Złoty Potok;01.01.2023
24;4;3;Dworskie Domy;01.01.2023
24;4;3;Kołaczów;01.01.2023
24;4;3;Bukówka;01.01.2023
24;4;3;Dąbrowa-Łazy;01.01.2023
24;4;3;Ostrężnik;01.01.2023
24;4;3;Parkowe-Leśniczówka;01.01.2023
24;4;3;Piszczków;01.01.2023
24;4;3;Siedlec;01.01.2023
24;4;3;Na Pańskim;01.01.2023
24;4;3;Piekło;01.01.2023
24;4;3;Bogdaniec;01.01.2023
24;4;3;Skowronów;01.01.2023
24;4;3;Sokole Pole;01.01.2023
24;4;3;Teodorów;01.01.2023
24;4;3;Teodorów-Gajówka;01.01.2023
24;4;3;Zagórze;01.01.2023
24;4;3;Żuraw;01.01.2023
24;4;3;Wodząca;01.01.2023
24;4;4;Kamienica Polska;01.01.2023
24;4;4;Klepaczka;01.01.2023
24;4;4;Podlesie;01.01.2023
24;4;4;Romanów;01.01.2023
24;4;4;Kolonia Klepaczka;01.01.2023
24;4;4;Osiny;01.01.2023
24;4;4;Gajówka Osiny;01.01.2023
24;4;4;Rudnik Wielki;01.01.2023
24;4;4;Kołyski;01.01.2023
24;4;4;Hucisko;01.01.2023
24;4;4;Wanaty;01.01.2023
24;4;4;Zawada;01.01.2023
24;4;4;Zawisna;01.01.2023
24;6;1;Biała Dolna;01.01.2023
24;6;1;Towarzystwo;01.01.2023
24;6;1;Biała Górna;01.01.2023
24;6;1;Dwór;01.01.2023
24;6;1;Rogatka;01.01.2023
24;6;1;Stawki;01.01.2023
24;6;1;Zagórniki;01.01.2023
24;6;1;Borowianka;01.01.2023
24;6;1;Niwka;01.01.2023
24;6;1;Olszówka;01.01.2023
24;6;1;Podpapiernia;01.01.2023
24;6;1;Gruszewnia;01.01.2023
24;6;1;Teofilów;01.01.2023
24;6;1;Kamyk;01.01.2023
24;6;1;Kopiec;01.01.2023
24;6;1;Lgota;01.01.2023
24;6;1;Libidza;01.01.2023
24;6;1;Folwark;01.01.2023
24;6;1;Przybyłów;01.01.2023
24;6;1;Łobodno;01.01.2023
24;6;1;Kolonia Łobodno;01.01.2023
24;6;1;Piaski;01.01.2023
24;6;1;Piła;01.01.2023
24;6;1;Łobodno;01.01.2023
24;6;1;Nowa Wieś;01.01.2023
24;6;1;Bartkówka;01.01.2023
24;6;1;Gajówka Kocin;01.01.2023
24;6;1;Leśniczówka Kocin;01.01.2023
24;6;1;Pogorzele;01.01.2023
24;6;1;Rybno;01.01.2023
24;6;1;Rybno;01.01.2023
24;4;5;Adamów;01.01.2023
24;4;5;Adamów-Kolonia;01.01.2023
24;4;5;Huby;01.01.2023
24;4;5;Bartkowice;01.01.2023
24;4;5;Chmielarze;01.01.2023
24;4;5;Raków;01.01.2023
24;4;5;Chorzenice;01.01.2023
24;4;5;Michałów Rudnicki;01.01.2023
24;4;5;Mostki;01.01.2023
24;4;5;Garnek;01.01.2023
24;4;5;Mościsko;01.01.2023
24;4;5;Pod Fabryką;01.01.2023
24;4;5;Poddąbek;01.01.2023
24;4;5;Antoniów;01.01.2023
24;4;5;Błonie;01.01.2023
24;4;5;Karczewice;01.01.2023
24;4;5;Kłomnice;01.01.2023
24;4;5;Pustkowie Kłomnickie;01.01.2023
24;4;5;Jamrozowizna;01.01.2023
24;4;5;Janaszów;01.01.2023
24;4;5;Konary;01.01.2023
24;4;5;Kuźnica;01.01.2023
24;4;5;Lipicze;01.01.2023
24;4;5;Michałów;01.01.2023
24;4;5;Nieznanice;01.01.2023
24;4;5;Golgota;01.01.2023
24;4;5;Pacierzów;01.01.2023
24;4;5;Przybyłów;01.01.2023
24;4;5;Wymysłów;01.01.2023
24;4;5;Rzeki Małe;01.01.2023
24;4;5;Łysa Góra;01.01.2023
24;4;5;Rzeki Wielkie;01.01.2023
24;4;5;Rzeki Wielkie-Kolonia;01.01.2023
24;4;5;Rzerzęczyce;01.01.2023
24;4;5;Mostki;01.01.2023
24;4;5;Niwki;01.01.2023
24;4;5;Skrzydlów;01.01.2023
24;4;5;Kępa;01.01.2023
24;4;5;Skrzydlów;01.01.2023
24;4;5;Trząska-Zawodzie;01.01.2023
24;4;5;Śliwaków;01.01.2023
24;4;5;Grabie;01.01.2023
24;4;5;Witkowice;01.01.2023
24;4;5;Zawada;01.01.2023
24;4;5;Zberezka;01.01.2023
24;4;5;Zdrowa;01.01.2023
24;7;5;Droniowice;01.01.2023
24;7;5;Siodłaki;01.01.2023
24;7;5;Zagrodniki;01.01.2023
24;7;5;Harbułtowice;01.01.2023
24;7;5;Jawornica;01.01.2023
24;7;5;Cegielnia;01.01.2023
24;7;5;Kolonia;01.01.2023
24;7;5;Kochanowice;01.01.2023
24;7;5;Ameryka;01.01.2023
24;7;5;Bizja;01.01.2023
24;7;5;Swaciok;01.01.2023
24;7;5;Kochcice;01.01.2023
24;7;5;Gajówka Kochcice;01.01.2023
24;7;5;Lubecko;01.01.2023
24;7;5;Lubockie;01.01.2023
24;7;5;Styczyrze;01.01.2023
24;7;5;Ostrów;01.01.2023
24;7;5;Pawełki;01.01.2023
24;7;5;Paryż;01.01.2023
24;7;5;Śródlesie;01.01.2023
24;7;5;Szklarnia;01.01.2023
24;7;5;Biały Ług;01.01.2023
24;4;6;Aleksandrów;01.01.2023
24;4;6;Michałów;01.01.2023
24;4;6;Dąbrowa;01.01.2023
24;4;6;Kuźnica Grodziska;01.01.2023
24;4;6;Lisowa Niwa;01.01.2023
24;4;6;Pustkowie;01.01.2023
24;4;6;Kuźnica Wąsowska;01.01.2023
24;4;6;Za Rzeką;01.01.2023
24;4;6;Luborcza;01.01.2023
24;4;6;Kalenice;01.01.2023
24;4;6;Łabędź;01.01.2023
24;4;6;Łysaków;01.01.2023
24;4;6;Łysiny;01.01.2023
24;4;6;Oblasy;01.01.2023
24;4;6;Okołowice;01.01.2023
24;4;6;Piaski;01.01.2023
24;4;6;Pękowiec;01.01.2023
24;4;6;Radoszewnica;01.01.2023
24;4;6;Rudniki;01.01.2023
24;4;6;Rudniki-Kolonia;01.01.2023
24;4;6;Stanisławice;01.01.2023
24;4;6;Pod Jatnym;01.01.2023
24;4;6;Stary Koniecpol;01.01.2023
24;4;6;Błonie;01.01.2023
24;4;6;Teodorów;01.01.2023
24;4;6;Teresów;01.01.2023
24;4;6;Wąsosz;01.01.2023
24;4;6;Koniawy;01.01.2023
24;4;6;Wólka;01.01.2023
24;4;6;Za Wsią;01.01.2023
24;4;6;Zagacie;01.01.2023
24;4;6;Kozaków;01.01.2023
24;4;6;Stefanów;01.01.2023
24;4;6;Załęże;01.01.2023
24;4;6;Zaróg;01.01.2023
24;4;7;Aleksandria;01.01.2023
24;4;7;Aleksandria Druga;01.01.2023
24;4;7;Aleksandria Pierwsza;01.01.2023
24;4;7;Hutki;01.01.2023
24;4;7;Kolonia Hutki;01.01.2023
24;4;7;Jamki;01.01.2023
24;4;7;Kowale;01.01.2023
24;4;7;Konopiska;01.01.2023
24;4;7;Piła;01.01.2023
24;4;7;Kopalnia;01.01.2023
24;4;7;Ignaców;01.01.2023
24;4;7;Korzonek;01.01.2023
24;4;7;Leśniaki;01.01.2023
24;4;7;Łaziec;01.01.2023
24;4;7;Rększowice;01.01.2023
24;4;7;Walaszczyki;01.01.2023
24;4;7;Walaszczyki;01.01.2023
24;4;7;Wąsosz;01.01.2023
24;4;7;Wygoda;01.01.2023
24;4;7;Kijas;01.01.2023
24;4;7;Pałysz;01.01.2023
24;4;7;Wygoda-Górka;01.01.2023
24;7;6;Brusiek;01.01.2023
24;7;6;Krywałd;01.01.2023
24;7;6;Cieszowa;01.01.2023
24;7;6;Koszęcin;01.01.2023
24;7;6;Lipowiec;01.01.2023
24;7;6;Dolnik;01.01.2023
24;7;6;Irki;01.01.2023
24;7;6;Nowy Dwór;01.01.2023
24;7;6;Piłka;01.01.2023
24;7;6;Rusinowice;01.01.2023
24;7;6;Rzyce;01.01.2023
24;7;6;Sadów;01.01.2023
24;7;6;Strzebiń;01.01.2023
24;7;6;Bukowiec;01.01.2023
24;7;6;Łazy;01.01.2023
24;7;6;Prądy;01.01.2023
24;7;6;Wierzbie;01.01.2023
24;9;2;Cynków;01.01.2023
24;9;2;Borek;01.01.2023
24;9;2;Dąbrówka;01.01.2023
24;9;2;Graniczna;01.01.2023
24;9;2;Kluzy;01.01.2023
24;9;2;Koziołki;01.01.2023
24;9;2;Leśniczówka Strąków;01.01.2023
24;9;2;Lubicz;01.01.2023
24;9;2;Łazy;01.01.2023
24;9;2;Podbór;01.01.2023
24;9;2;Podgrudza;01.01.2023
24;9;2;Podlesie;01.01.2023
24;9;2;Podpiaski;01.01.2023
24;9;2;Poręba;01.01.2023
24;9;2;Skwarkowe;01.01.2023
24;9;2;Warmuzica;01.01.2023
24;9;2;Zabijak;01.01.2023
24;9;2;Zapłocie;01.01.2023
24;9;2;Gliniana Góra;01.01.2023
24;9;2;Brzeziny;01.01.2023
24;9;2;Gniazdów;01.01.2023
24;9;2;Koclin;01.01.2023
24;9;2;Koziegłówki;01.01.2023
24;9;2;Ordon;01.01.2023
24;9;2;Polan;01.01.2023
24;9;2;Koziegłówki-Leśniczówka;01.01.2023
24;9;2;Smardzów;01.01.2023
24;9;2;Krusin;01.01.2023
24;9;2;Lgota Górna;01.01.2023
24;9;2;Ogumie;01.01.2023
24;9;2;Lgota-Mokrzesz;01.01.2023
24;9;2;Lgota-Nadwarcie;01.01.2023
24;9;2;Hamernia;01.01.2023
24;9;2;Markowice;01.01.2023
24;9;2;Folwark;01.01.2023
24;9;2;Głazówka;01.01.2023
24;9;2;Miłość;01.01.2023
24;9;2;Mysłów;01.01.2023
24;9;2;Pustkowie Mysłowskie;01.01.2023
24;9;2;Wiśnie;01.01.2023
24;9;2;Mzyki;01.01.2023
24;9;2;Nowa Kuźnica;01.01.2023
24;9;2;Kuźnica-Bory;01.01.2023
24;9;2;Oczko;01.01.2023
24;9;2;Oczko;01.01.2023
24;9;2;Osiek;01.01.2023
24;9;2;Pińczyce;01.01.2023
24;9;2;Huta Szklana;01.01.2023
24;9;2;Podżarze;01.01.2023
24;9;2;Postęp;01.01.2023
24;9;2;Gnieździn-Flakowe;01.01.2023
24;9;2;Czarka;01.01.2023
24;9;2;Pustkowie Lgockie;01.01.2023
24;9;2;Lisia Góra;01.01.2023
24;9;2;Rzeniszów;01.01.2023
24;9;2;Folwark;01.01.2023
24;9;2;Kolonia Rzeniszów;01.01.2023
24;9;2;Nadleśnictwo;01.01.2023
24;9;2;Świnica;01.01.2023
24;9;2;Siedlec Duży;01.01.2023
24;9;2;Siedlec Mały;01.01.2023
24;9;2;Stara Huta;01.01.2023
24;9;2;Winowno;01.01.2023
24;9;2;Młynek;01.01.2023
24;9;2;Leśniczówka Winowno;01.01.2023
24;9;2;Rzeniszów-Łazy;01.01.2023
24;9;2;Wojsławice;01.01.2023
24;9;2;Nieradowa;01.01.2023
24;9;2;Niwa;01.01.2023
24;9;2;Wojsławice Duże;01.01.2023
24;9;2;Wojsławice-Folwark;01.01.2023
24;9;2;Wojsławice Małe;01.01.2023
24;9;2;Zabijak;01.01.2023
24;9;2;Buczyna;01.01.2023
24;9;2;Wilczy Krzak;01.01.2023
24;16;4;Biała Błotna;01.01.2023
24;16;4;Browarek;01.01.2023
24;16;4;Dobrogoszczyce;01.01.2023
24;16;4;Waleniec;01.01.2023
24;16;4;Dzibice;01.01.2023
24;16;4;Gołuchowice;01.01.2023
24;16;4;Huta Szklana;01.01.2023
24;16;4;Kostkowice;01.01.2023
24;16;4;Kuźnia;01.01.2023
24;16;4;Kroczyce;01.01.2023
24;16;4;Jeziorki;01.01.2023
24;16;4;Kajetanówka;01.01.2023
24;16;4;Kroczyce Okupne;01.01.2023
24;16;4;Marianka;01.01.2023
24;16;4;Perek;01.01.2023
24;16;4;Podlaszcze;01.01.2023
24;16;4;Przybyszów;01.01.2023
24;16;4;Stare Kroczyce;01.01.2023
24;16;4;Zefirek;01.01.2023
24;16;4;Lgota Murowana;01.01.2023
24;16;4;Lgotka;01.01.2023
24;16;4;Piaseczno;01.01.2023
24;16;4;Podlesice;01.01.2023
24;16;4;Pradła;01.01.2023
24;16;4;Fryszerka;01.01.2023
24;16;4;Bugaj;01.01.2023
24;16;4;Piec;01.01.2023
24;16;4;Przyłubsko;01.01.2023
24;16;4;Siamoszyce;01.01.2023
24;16;4;Siedliszowice;01.01.2023
24;16;4;Siemięrzyce;01.01.2023
24;16;4;Dołki;01.01.2023
24;16;4;Wrzoski;01.01.2023
24;16;4;Szypowice;01.01.2023
24;16;4;Trzciniec;01.01.2023
24;4;8;Baby;01.01.2023
24;4;8;Bogusławice;01.01.2023
24;4;8;Jacków;01.01.2023
24;4;8;Jacków-Pustkowie;01.01.2023
24;4;8;Kijów;01.01.2023
24;4;8;Kruszyna;01.01.2023
24;4;8;Krzaczki;01.01.2023
24;4;8;Sadzawki;01.01.2023
24;4;8;Cegielnia-Leśniczówka;01.01.2023
24;4;8;Gajówka Kruszyna;01.01.2023
24;4;8;Wapiennik-Leśniczówka;01.01.2023
24;4;8;Lgota Mała;01.01.2023
24;4;8;Łęg;01.01.2023
24;4;8;Pieńki Szczepockie;01.01.2023
24;4;8;Teklinów;01.01.2023
24;4;8;Karolinów;01.01.2023
24;4;8;Szyszków;01.01.2023
24;4;8;Widzów;01.01.2023
24;4;8;Chmielówka;01.01.2023
24;4;8;Antoniów;01.01.2023
24;4;8;Widzówek;01.01.2023
24;4;8;Kuźnica;01.01.2023
24;4;8;Saternus;01.01.2023
24;4;8;Zawidzówek;01.01.2023
24;4;8;Wikłów;01.01.2023
24;6;2;Dankowice Pierwsze;01.01.2023
24;6;2;Praga;01.01.2023
24;6;2;Dankowice Drugie;01.01.2023
24;6;2;Parcele;01.01.2023
24;6;2;Dankowice Trzecie;01.01.2023
24;6;2;Dankowice-Piaski;01.01.2023
24;6;2;Lutrowskie;01.01.2023
24;6;2;Majorat;01.01.2023
24;6;2;Podłęże Królewskie;01.01.2023
24;6;2;Brzeziny;01.01.2023
24;6;2;Kostrzyna;01.01.2023
24;6;2;Stanki;01.01.2023
24;6;2;Starokrzepice;01.01.2023
24;6;2;Jawor;01.01.2023
24;6;2;Kolonia Starokrzepice;01.01.2023
24;6;2;Młyn;01.01.2023
24;6;2;Starokrzepice-Zawodzie;01.01.2023
24;6;2;Szarki;01.01.2023
24;6;2;Zajączki Drugie;01.01.2023
24;6;2;Drozdki;01.01.2023
24;6;2;Łękawica;01.01.2023
24;6;2;Parcele;01.01.2023
24;6;2;Pąchały;01.01.2023
24;6;2;Szarlejka;01.01.2023
24;6;2;Zajączki Pierwsze;01.01.2023
24;6;2;Zajączki Pierwsze-Ruda;01.01.2023
24;4;9;Biała Wielka;01.01.2023
24;4;9;Pod Zbyczycami;01.01.2023
24;4;9;Biała Leśna;01.01.2023
24;4;9;Bogumiłek;01.01.2023
24;4;9;Wojewódze;01.01.2023
24;4;9;Celiny;01.01.2023
24;4;9;Drochlin;01.01.2023
24;4;9;Kopanina;01.01.2023
24;4;9;Ostrów Podlejski;01.01.2023
24;4;9;Posłoda;01.01.2023
24;4;9;Gródek;01.01.2023
24;4;9;Konstantynów;01.01.2023
24;4;9;Lelów;01.01.2023
24;4;9;Lgota Błotna;01.01.2023
24;4;9;Piaski;01.01.2023
24;4;9;Podlelowie;01.01.2023
24;4;9;Poręba;01.01.2023
24;4;9;Lgota Gawronna;01.01.2023
24;4;9;Mełchów;01.01.2023
24;4;9;Nakło;01.01.2023
24;4;9;Marcjampol;01.01.2023
24;4;9;Mostki;01.01.2023
24;4;9;Zagaj;01.01.2023
24;4;9;Paulinów;01.01.2023
24;4;9;Podlesie;01.01.2023
24;4;9;Pod Celinami;01.01.2023
24;4;9;Pod Bolesnem;01.01.2023
24;4;9;Pod Lasem;01.01.2023
24;4;9;Skrajniwa;01.01.2023
24;4;9;Pustkowie;01.01.2023
24;4;9;Zagóra;01.01.2023
24;4;9;Staromieście;01.01.2023
24;4;9;Bożkowe Niwy;01.01.2023
24;4;9;Gaiska;01.01.2023
24;4;9;Podborowiec;01.01.2023
24;4;9;Pożernice;01.01.2023
24;4;9;Ślęzany;01.01.2023
24;4;9;Pod Ligotką;01.01.2023
24;4;9;Stara Wieś;01.01.2023
24;4;9;Brzozowa Góra;01.01.2023
24;4;9;Bysów;01.01.2023
24;4;9;Turzyn;01.01.2023
24;4;9;Doły;01.01.2023
24;4;9;Kosmówki;01.01.2023
24;4;9;Oleszcze;01.01.2023
24;4;9;Pniaki;01.01.2023
24;4;9;Zbyczyce;01.01.2023
24;4;9;Posłoda;01.01.2023
24;4;9;Pustkowie;01.01.2023
24;6;3;Albertów;01.01.2023
24;6;3;Chałków;01.01.2023
24;6;3;Paryż;01.01.2023
24;6;3;Brzózki;01.01.2023
24;6;3;Danków;01.01.2023
24;6;3;Giętkowizna;01.01.2023
24;6;3;Grabarze;01.01.2023
24;6;3;Cegielnia-Grabarze;01.01.2023
24;6;3;Stawy;01.01.2023
24;6;3;Julianów;01.01.2023
24;6;3;Julianów Drugi;01.01.2023
24;6;3;Kleśniska;01.01.2023
24;6;3;Marianin;01.01.2023
24;6;3;Stawki;01.01.2023
24;6;3;Piła;01.01.2023
24;6;3;Lindów;01.01.2023
24;6;3;Lipie;01.01.2023
24;6;3;Łyżniaki;01.01.2023
24;6;3;Troniny;01.01.2023
24;6;3;Napoleon;01.01.2023
24;6;3;Podlasie;01.01.2023
24;6;3;Natolin;01.01.2023
24;6;3;Parzymiechy;01.01.2023
24;6;3;Parcele;01.01.2023
24;6;3;Rębielice Szlacheckie;01.01.2023
24;6;3;Bugaj;01.01.2023
24;6;3;Regina;01.01.2023
24;6;3;Rozalin;01.01.2023
24;6;3;Stanisławów;01.01.2023
24;6;3;Na Polu;01.01.2023
24;6;3;Szyszków;01.01.2023
24;6;3;Wapiennik;01.01.2023
24;6;3;Kitajka;01.01.2023
24;6;3;Wapiennik-Drabiki;01.01.2023
24;6;3;Wapiennik-Gajówka;01.01.2023
24;6;3;Zbrojewsko;01.01.2023
